az,mail,site,name,address,phone,categories,rating,reviews,latitude,longitude,placeid,website,claimed,opening_hours,addr1,addr2,addr3,addr4,addr5,addr6,addr7,thumbnail,search_string,state,upname,similar
ChIJv2stfabBn0cR5E4sr9SPZ-U,info@weltenburger-am-dom.de,http://www.weltenburger-am-dom.de/,Weltenburger am Dom,"Domplatz 3, 93047 Regensburg, Germany",+49 941 5861460,"Bavarian restaurant, Beer garden, Inn, Restaurant",4.5,1574.0,49.0189076,12.0996595,ChIJv2stfabBn0cR5E4sr9SPZ-U,http://www.weltenburger-am-dom.de/,yes,,,Domplatz 3,Domplatz 3,Regensburg,93047.0,,DE,https://lh5.googleusercontent.com/p/AF1QipOA7Qu0f6r2MsRQrH_8LmyA-UjdEgXaPJy2lG1U=w129-h86-k-no,restaurants Regensburg,Bayern,WELTENBURGER AM DOM,0.6521739130434783
ChIJQcGmsHCEnEcRimRAtm2Ee9U,info@weltladen-oberallgaeu.de,https://www.weltladen-oberallgaeu.de/sonthofen/,Weltladen Sonthofen,"Schloßstraße 4, 87527 Sonthofen, Germany",+49 8321 6076886,Organic food store,4.5,6.0,47.5108138,10.280455300000002,ChIJQcGmsHCEnEcRimRAtm2Ee9U,https://www.weltladen-oberallgaeu.de/sonthofen/,yes,"Saturday: 9:30AM–12:30PM, Sunday: Closed, Monday: 9AM–6PM, Tuesday: 9AM–6PM, Wednesday: 9AM–6PM, Thursday: 9AM–6PM, Friday: 9AM–6PM",,Schloßstraße 4,Schloßstraße 4,Sonthofen,87527.0,,DE,https://lh5.googleusercontent.com/p/AF1QipPDRnkZZXTvOC6QGTRm_8rUAbXKfNCDF3uJqPuV=w153-h86-k-no,"restaurants near Sonthofen, Oberallgäu, Germany",Bayern,WELTLADEN SONTHOFEN,0.4166666666666667
ChIJ_7HBXCkqoEcR_ZR2g0rPZzM,info@pixxless.de,http://www.go-west-amberg.de/kontakt.html,Western Saloon Go-West,"Bäumlstraße 8, 92224 Amberg, Germany",+49 9621 969241,Western restaurant,4.5,86.0,49.4430744,11.8737925,ChIJ_7HBXCkqoEcR_ZR2g0rPZzM,http://www.go-west-amberg.de/kontakt.html,no,"Wednesday: 3PM–12AM, Thursday: 3PM–12AM, Friday: 3PM–3AM, Saturday: 3PM–3AM, Sunday: Closed, Monday: Closed, Tuesday: 3PM–12AM",,Bäumlstraße 8,Bäumlstraße 8,Amberg,92224.0,,DE,https://lh5.googleusercontent.com/p/AF1QipPzJJAjmR0Ba4iy1MzsnnuhZ1WbI73G6AlrpSEv=w152-h86-k-no,"restaurants,",Bayern,WESTERN SALOON GO-WEST,0.15789473684210525
ChIJy5ftd9CioUcRkDmyEH0ewW4,info@wiegner1872.com,http://www.wiegner1872.com/,Wiegner1872,"Rosenau 2, 95444 Bayreuth, Germany",+49 921 54560,"Restaurant, Italian restaurant",4.7,117.0,49.9444,11.58124,ChIJy5ftd9CioUcRkDmyEH0ewW4,http://www.wiegner1872.com/,yes,"Wednesday: Closed, Thursday: 6–11PM, Friday: 6–11PM, Saturday: 6–11PM, Sunday: Closed, Monday: Closed, Tuesday: Closed",,Rosenau 2,Rosenau 2,Bayreuth,95444.0,,DE,https://lh5.googleusercontent.com/p/AF1QipPZuh1vANwuxvSrWskv3rdfPqDj8a0Tv1-eX6RN=w152-h86-k-no,"restaurants near Bayreuth, Germany",Bayern,WIEGNER1872,0.6451612903225806
ChIJnT2u7TxRn0cRGyqunmMp0Es,winzerhof-weinstuben@vodafonemail.de,http://www.winzerhof-weinstuben.de/,Winzerhof Weinstuben,"Lohhofer Str. 4, 90453 Nürnberg, Germany",+49 911 637974,Franconian restaurant,4.6,695.0,49.3932653,11.0237351,ChIJnT2u7TxRn0cRGyqunmMp0Es,http://www.winzerhof-weinstuben.de/,yes,"Wednesday: 3–11PM, Thursday: 3–11PM, Friday: 11:30AM–11PM, Saturday: 11:30AM–11PM, Sunday: 11:30AM–10PM, Monday: Closed, Tuesday: Closed",West,Lohhofer Str. 4,Lohhofer Str. 4,Nuremberg,90453.0,,DE,https://lh5.googleusercontent.com/p/AF1QipMdnmUL31upWOWrrn7xg5cN0YvurZbK31Q8mDkh=w152-h86-k-no,"restaurants,",Bayern,WINZERHOF WEINSTUBEN,0.6071428571428571
ChIJXQljZneEnEcR4-m28alM8rw,info@baeckerei-wirthensohn.de,http://www.baeckerei-wirthensohn.de/,Wirthensohn´s Bäckerei & Konditorei bei der Backwerkstatt,"Schloßstraße 14, 87527 Sonthofen, Germany",+49 8321 609540,"Bakery, Cafe, Coffee shop, Confectionery, Snack bar",4.4,193.0,47.51046,10.278339,ChIJXQljZneEnEcR4-m28alM8rw,http://www.baeckerei-wirthensohn.de/,yes,"Saturday: 6AM–12:30PM, Sunday: Closed, Monday: 6AM–6PM, Tuesday: 6AM–6PM, Wednesday: 6AM–6PM, Thursday: 6AM–6PM, Friday: 6AM–6PM",,Schloßstraße 14,Schloßstraße 14,Sonthofen,87527.0,,DE,https://lh5.googleusercontent.com/p/AF1QipOK_FhRbEziI2_buPgAo8BzQbRqPfOp_IhqfnQz=w107-h86-k-no,"restaurants near Sonthofen, Oberallgäu, Germany",Bayern,WIRTHENSOHN´S BÄCKEREI & KONDITOREI BEI DER BACKWERKSTATT,0.2790697674418605
ChIJPcAIcWEDokcR-9gx1QxMXkI,restaurant@wirtschaft-von-johann-gerner.de,http://www.wvjg.de/default.aspx,Wirtschaft von Johann Gerner Gaststätten,"Dannberg 3, 91093 Heßdorf, Germany",+49 9135 8182,"Beer garden, German restaurant",4.6,157.0,49.64709000000001,10.871960000000001,ChIJPcAIcWEDokcR-9gx1QxMXkI,http://www.wvjg.de/default.aspx,no,"Wednesday: 5–10PM, Thursday: 5–10PM, Friday: 5–10PM, Saturday: 11:30AM–2PM, Sunday: 11:30AM–2PM, Monday: Closed, Tuesday: Closed",Dannberg,Dannberg 3,Dannberg 3,Heßdorf,91093.0,,DE,https://lh5.googleusercontent.com/p/AF1QipPnKpAMPHMYkC-PM5zD88AXDbMXoYuzwyULv5nh=w152-h86-k-no,"restaurants,",Bayern,WIRTSCHAFT VON JOHANN GERNER GASTSTÄTTEN,0.5609756097560976
ChIJN7tXmOVHvUcR5FonJ28e68I,info@fegerer.de,http://www.fegerer.de/,Wirtshaus - Zum Fegerer,"Schloßgasse 14, 63739 Aschaffenburg, Germany",+49 6021 15646,German restaurant,4.5,678.0,49.974445,9.143462,ChIJN7tXmOVHvUcR5FonJ28e68I,http://www.fegerer.de/,yes,"Wednesday: 11:30AM–2:30PM, Thursday: 11:30AM–2:30PM, Friday: 11:30AM–2:30PM, Saturday: 11:30AM–2:30PM, Sunday: 11:30AM–2:30PM, Monday: 11:30AM–2:30PM, Tuesday: 11:30AM–2:30PM",Innenstadt,Schloßgasse 14,Schloßgasse 14,Aschaffenburg,63739.0,,DE,https://lh5.googleusercontent.com/p/AF1QipONbBfOz7oMj9xucKjaepBbiut08esyaUrGZSYB=w188-h86-k-no,"restaurants near Aschaffenburg, Germany",Bayern,WIRTSHAUS - ZUM FEGERER,0.3684210526315789
ChIJgZSdCRtcnkcRYt29RUYhDlo,info@wirtshaus-alte-eiche.de,http://www.wirtshaus-alte-eiche.de/,Wirtshaus Alte Eiche,"Ingolstädter Str. 36, 85276 Pfaffenhofen an der Ilm, Germany",+49 8441 7864890,"Bavarian restaurant, Beer garden, Modern European restaurant",4.6,248.0,48.533028,11.508126,ChIJgZSdCRtcnkcRYt29RUYhDlo,http://www.wirtshaus-alte-eiche.de/,yes,"Wednesday: 11:30AM–2PM, Thursday: 11:30AM–2PM, Friday: 11:30AM–2PM, Saturday: 5:30–10PM, Sunday: 11:30AM–2PM, Monday: Closed, Tuesday: 11:30AM–2PM",,Ingolstädter Str. 36,Ingolstädter Str. 36,Pfaffenhofen an der Ilm,85276.0,,DE,https://lh5.googleusercontent.com/p/AF1QipOmy-2OX_Jnsibvz8uR-N4INnaHVFZHFhVAB0k7=w86-h86-k-no,restaurants,Bayern,WIRTSHAUS ALTE EICHE,0.625
ChIJTZytUhfenUcRy5T6pe6z4Qs,w-althaching@gmx.de,http://www.wirtshaus-althaching.de/,Wirtshaus Althaching,"Rathauspl. 1, 82008 Unterhaching, Germany",+49 89 66594510,"Bavarian restaurant, Beer garden",4.5,1009.0,48.0657826,11.6103719,ChIJTZytUhfenUcRy5T6pe6z4Qs,http://www.wirtshaus-althaching.de/,yes,"Wednesday: Closed, Thursday: 11:30AM–2PM, Friday: 11:30AM–2:30PM, Saturday: 11:30AM–2:30PM, Sunday: 11:30AM–2:30PM, Monday: Closed, Tuesday: Closed",,Rathauspl. 1,Rathauspl. 1,Unterhaching,82008.0,,DE,https://lh5.googleusercontent.com/p/AF1QipMVmxpLB08OpCjPoswLrz4_6gCNgPPZuUmxKXzt=w152-h86-k-no,"restaurants,",Bayern,WIRTSHAUS ALTHACHING,0.5128205128205128
ChIJC7Vg2Q-9nkcRPkttcXh9ing,info@domwirtshaus.de,http://www.domwirtshaus.de/,Wirtshaus am Dom,"Johannisgasse 4, 86152 Augsburg, Germany",+49 821 65060788,"European restaurant, Bavarian restaurant, Inn, Meat dish restaurant, Restaurant",4.4,1081.0,48.3711586,10.8957788,ChIJC7Vg2Q-9nkcRPkttcXh9ing,http://www.domwirtshaus.de/,yes,,Augsburg-Innenstadt,Johannisgasse 4,Johannisgasse 4,Augsburg,86152.0,,DE,https://lh5.googleusercontent.com/p/AF1QipNXt8XxmUbpVawwQAffNkS0N1pD-9fLCCCtIx51=w86-h114-k-no,restaurants Augsburg,Bayern,WIRTSHAUS AM DOM,0.4444444444444444
ChIJxU239c2RokcRNDcuHERHBY0,event@wirtshaus-dom.de,https://www.wirtshaus-dom.de/,Wirtshaus am Dom Würzburg,"Paradepl. 4, 97070 Würzburg, Germany",+49 931 99136363,"Restaurant, European restaurant, Franconian restaurant, Inn",4.4,383.0,49.79320300000001,9.9336565,ChIJxU239c2RokcRNDcuHERHBY0,https://www.wirtshaus-dom.de/,yes,,Altstadt,Paradepl. 4,Paradepl. 4,Würzburg,97070.0,,DE,https://lh5.googleusercontent.com/p/AF1QipOMiB4oU8vp8iHmGxoYqVoJ6oHPIlJ1uN2peZIr=w129-h86-k-no,restaurants Würzburg,Bayern,WIRTSHAUS AM DOM WÜRZBURG,0.425531914893617
ChIJ-eeCiogznEcRQC-YDkV5s2g,kirchsteig30@web.de,http://www.wirtshausamkirchsteig.de/,Wirtshaus am Kirchsteig,"Am Kirchsteig 30, 86911 Dießen am Ammersee, Germany",+49 8807 7286,"Restaurant, Bavarian restaurant",4.6,295.0,47.9447222,11.0902778,ChIJ-eeCiogznEcRQC-YDkV5s2g,http://www.wirtshausamkirchsteig.de/,no,"Saturday: 6PM–12AM, Sunday: 11AM–12AM, Monday: 6PM–12AM, Tuesday: Closed, Wednesday: Closed, Thursday: 6PM–12AM, Friday: 6PM–12AM",Dießen am Ammersee,Am Kirchsteig 30,Am Kirchsteig 30,Dießen am Ammersee,86911.0,,DE,https://lh5.googleusercontent.com/p/AF1QipPnD-xrFcIAvnq2VgCKByz7fCIwupk8kufOK9YU=w86-h176-k-no,"restaurants,",Bayern,WIRTSHAUS AM KIRCHSTEIG,0.42857142857142855
ChIJ96CtrmC9nkcR7hHGffysAfg,wirtshausamlech@gmail.com,https://wirtshaus-am-lech.eatbu.com/?lang=de,Wirtshaus am Lech,"Leipziger Str. 50, 86169 Augsburg, Germany",+49 821 707074,"Restaurant, Beer garden",4.4,404.0,48.38279,10.90495,ChIJ96CtrmC9nkcR7hHGffysAfg,https://wirtshaus-am-lech.eatbu.com/?lang=de,yes,"Wednesday: 11AM–2PM, Thursday: Closed, Friday: 11AM–2PM, Saturday: 11AM–2PM, Sunday: 11AM–2PM, Monday: 11AM–2PM, Tuesday: 11AM–2PM",Lechhausen,Leipziger Str. 50,Leipziger Str. 50,Augsburg,86169.0,,DE,https://lh5.googleusercontent.com/p/AF1QipO3OktLJ_i16wrDEWy4zcrBho9cDZFiwU_RIZCC=w152-h86-k-no,restaurants Augsburg,Bayern,WIRTSHAUS AM LECH,0.6190476190476191
ChIJuWByjw9vnkcRw_unqRD73lU,ydiamantu@aol.com,http://wirtshaus-b13-fahrenzhausen.eatbu.com/,Wirtshaus B13 *Kroatische Küche * Steak's * Burger * Vegetarische Gerichte,"Ingolstädter Str. 25, 85777 Fahrenzhausen, Germany",+49 179 1008958,"Restaurant, Grill, Croatian restaurant, German restaurant, Hotel, Ice cream shop, Lunch restaurant, Seafood restaurant, Traditional restaurant",4.5,310.0,48.3455357,11.5676254,ChIJuWByjw9vnkcRw_unqRD73lU,http://wirtshaus-b13-fahrenzhausen.eatbu.com/,yes,,,Ingolstädter Str. 25,Ingolstädter Str. 25,Fahrenzhausen,85777.0,,DE,https://lh5.googleusercontent.com/p/AF1QipMZce5V4M56ItraqhVZFnnEuClLJlHUAESP1pJg=w152-h86-k-no,restaurants,Bayern,WIRTSHAUS B13 *KROATISCHE KÜCHE * STEAK'S * BURGER * VEGETARISCHE GERICHTE,0.15384615384615385
ChIJew_wfahYdEcRdV63bWqjyQ0,info@wirtshaus-passau.de,http://www.wirtshaus-passau.de/,Wirtshaus Bayerischer Löwe,"Dr.-Hans-Kapfinger-Straße 3, 94032 Passau, Germany",+49 851 958010,"Bavarian restaurant, Beer garden",4.3,1723.0,48.5731235,13.456940300000001,ChIJew_wfahYdEcRdV63bWqjyQ0,http://www.wirtshaus-passau.de/,yes,"Wednesday: 10AM–11PM, Thursday: 10AM–11PM, Friday: 10AM–11PM, Saturday: 10AM–11PM, Sunday: 10AM–11PM, Monday: 10AM–11PM, Tuesday: 10AM–11PM",,Dr.-Hans-Kapfinger-Straße 3,Dr.-Hans-Kapfinger-Straße 3,Passau,94032.0,,DE,https://lh5.googleusercontent.com/p/AF1QipM2nvrB4kRRrYRmbf5Q86_6A-jYroWncW2y_N05=w114-h86-k-no,"restaurants near Passau, Germany",Bayern,WIRTSHAUS BAYERISCHER LÖWE,0.44
ChIJZ7PdcSbEnUcRSYQODvT8cKs,info@wirtshaus-floesserei.de,http://www.wirtshaus-floesserei.de/,Wirtshaus Flößerei,"Sebastiani-Steg 1, 82515 Wolfratshausen, Germany",+49 8171 3862580,Bavarian restaurant,4.5,1147.0,47.9137282,11.4200829,ChIJZ7PdcSbEnUcRSYQODvT8cKs,http://www.wirtshaus-floesserei.de/,no,"Wednesday: 11AM–11PM, Thursday: 11AM–11PM, Friday: 11AM–11PM, Saturday: 11AM–11PM, Sunday: 11AM–11PM, Monday: 11AM–11PM, Tuesday: 11AM–11PM",,Sebastiani-Steg 1,Sebastiani-Steg 1,Wolfratshausen,82515.0,,DE,https://lh5.googleusercontent.com/p/AF1QipP5gWST6PRkpf-nXdEEaeibZN-ulW-ocxcdNdgp=w114-h86-k-no,"restaurants,",Bayern,WIRTSHAUS FLÖSSEREI,0.5652173913043478
ChIJT6OL_g3YnUcR08LY53rVhJo,wirtshaus@franzz.com,http://www.franzz.com/,Wirtshaus Franzz,"Bäckerstraße 89, 81241 München, Germany",+49 89 63876838,"Beer garden, Bar, Inn",4.6,1010.0,48.1362253,11.4628034,ChIJT6OL_g3YnUcR08LY53rVhJo,http://www.franzz.com/,yes,,Pasing-Obermenzing,Bäckerstraße 89,Bäckerstraße 89,Munich,81241.0,,DE,https://lh5.googleusercontent.com/p/AF1QipOIEDiTJhHjX9dII0JwtzXxIN-jGhUEA2j9QS-i=w114-h86-k-no,"restaurants,",Bayern,WIRTSHAUS FRANZZ,0.7222222222222222
ChIJgSM4EiO9nkcR-P1FZ4aTd2s,wirtshaus@frau-huber.com,https://www.frau-huber.com/,Wirtshaus Frau Huber,"Tunnelstraße 4, 86156 Augsburg, Germany",+49 821 44805400,Restaurant,4.6,331.0,48.3822946,10.8688581,ChIJgSM4EiO9nkcR-P1FZ4aTd2s,https://www.frau-huber.com/,yes,"Wednesday: 5–11PM, Thursday: 5–11PM, Friday: 5–11PM, Saturday: 5–11PM, Sunday: 5–11PM, Monday: Closed, Tuesday: 5–11PM",Kriegshaber,Tunnelstraße 4,Tunnelstraße 4,Augsburg,86156.0,,DE,https://lh5.googleusercontent.com/p/AF1QipPxfi7P8jdzFGZtsXjFFdHzHCro8wFbU6mzdLc=w86-h86-k-no,restaurants Augsburg,Bayern,WIRTSHAUS FRAU HUBER,0.6818181818181818
ChIJx7xMABNXn0cRzOG3fCEQ-FY,info@wirtshaus-galvani.de,http://www.wirtshaus-galvani.de/,Wirtshaus Galvani,"Galvanistraße 10, 90459 Nürnberg, Germany",+49 911 71509600,"Restaurant, Beer garden, Franconian restaurant",4.3,240.0,49.4330638,11.0794563,ChIJx7xMABNXn0cRzOG3fCEQ-FY,http://www.wirtshaus-galvani.de/,yes,"Wednesday: 5–10PM, Thursday: 5–10PM, Friday: 5–10PM, Saturday: 5–10PM, Sunday: 11:30AM–2:30PM, Monday: Closed, Tuesday: 5–10PM",Mitte,Galvanistraße 10,Galvanistraße 10,Nuremberg,90459.0,,DE,https://lh5.googleusercontent.com/p/AF1QipN4LWKPREIzE8YZtSOTxiYLkOgFDKwfE_raZ-WD=w114-h86-k-no,restaurants,Bayern,WIRTSHAUS GALVANI,0.6666666666666666
ChIJeYKGHrBXn0cRsW_IUIIOAfE,info@huettn-wirtshaus.de,http://www.huettn-nuernberg.de/,Wirtshaus Hütt'n,"Bergstraße 20, 90403 Nürnberg, Germany",+49 911 2019881,"Franconian restaurant, Bavarian restaurant, Function room facility",4.5,2250.0,49.457087,11.0751825,ChIJeYKGHrBXn0cRsW_IUIIOAfE,http://www.huettn-nuernberg.de/,yes,"Wednesday: 12PM–12AM, Thursday: 12PM–12AM, Friday: 12PM–12AM, Saturday: 11AM–12AM, Sunday: 11AM–12AM, Monday: 12PM–12AM, Tuesday: Closed",Mitte,Bergstraße 20,Bergstraße 20,Nuremberg,90403.0,,DE,https://lh5.googleusercontent.com/p/AF1QipPtCAKNFY6oXdUfCwDmR0KnU8h4bc1OhrWNC1IU=w152-h86-k-no,"restaurants,",Bayern,WIRTSHAUS HÜTT'N,0.4
ChIJ15W6ArLBn0cRwWn4kZeJUzw,servus@wirtshaus.baye,http://wirtshaus.bayern/,WIRTSHAUS im Museum,"Donaumarkt 1, 93047 Regensburg, Germany",+49 941 5861461,Restaurant,4.4,99.0,49.02019110000001,12.1022149,ChIJ15W6ArLBn0cRwWn4kZeJUzw,http://wirtshaus.bayern/,yes,"Wednesday: 10AM–6PM, Thursday: 10AM–6PM, Friday: 10AM–6PM, Saturday: 10AM–6PM, Sunday: 10AM–6PM, Monday: Closed, Tuesday: 10AM–6PM",,Donaumarkt 1,Donaumarkt 1,Regensburg,93047.0,,DE,https://lh5.googleusercontent.com/p/AF1QipPLQ77fH7LcXltni6B1NIXtWgF5wxNQb9L_IVk2=w129-h86-k-no,restaurants Regensburg,Bayern,WIRTSHAUS IM MUSEUM,0.15
ChIJawdkfQX4CEERDdnRQLZC420,info@wirtshaus-starnberg.de,http://www.wirtshaus-starnberg.de/,Wirtshaus im Tutzinger Hof,"Tutzinger-Hof-Platz 7, 82319 Starnberg, Germany",+49 8151 9718875,Bavarian restaurant,4.6,1673.0,48.0003545,11.341821300000001,ChIJawdkfQX4CEERDdnRQLZC420,http://www.wirtshaus-starnberg.de/,yes,"Saturday: 10AM–12AM, Sunday: 10AM–12AM, Monday: 10AM–12AM, Tuesday: 10AM–12AM, Wednesday: 10AM–12AM, Thursday: 10AM–12AM, Friday: 10AM–12AM",,Tutzinger-Hof-Platz 7,Tutzinger-Hof-Platz 7,Starnberg,82319.0,,DE,https://lh5.googleusercontent.com/p/AF1QipP-7S00RGIZxEkMjSR9w4p9ZsRgzXNEzo-omOD6=w141-h86-k-no,"restaurants,",Bayern,WIRTSHAUS IM TUTZINGER HOF,0.4528301886792453
ChIJnUEElFgQnkcRCK2rfGS7AB0,Gasthaus.Kreuzeder@t-online.de,http://www.wirtshaus-kreuzeder.de/,WIRTSHAUS Kreuzeder,"Münchener Str. 56, 85435 Erding, Germany",+49 8122 5377,Bavarian restaurant,4.6,1288.0,48.3019338,11.9001524,ChIJnUEElFgQnkcRCK2rfGS7AB0,http://www.wirtshaus-kreuzeder.de/,yes,"Wednesday: Closed, Thursday: 9AM–2PM, Friday: 9AM–2PM, Saturday: 9AM–2PM, Sunday: 9AM–2PM, Monday: Closed, Tuesday: Closed",,Münchener Str. 56,Münchener Str. 56,Erding,85435.0,,DE,https://lh5.googleusercontent.com/p/AF1QipPYRabu8be8lssTwlJvRP5hlq6xB1bdz8eOCm_7=w114-h86-k-no,"restaurants,",Bayern,WIRTSHAUS KREUZEDER,0.3673469387755102
ChIJxSgekavBn0cRz8CIURDt4vI,impressum@biergarten-kreuzschaenke.de,http://www.biergarten-kreuzschaenke.de/,Wirtshaus Kreuzschänke - Walter Buric,"Kreuzgasse 25, 93047 Regensburg, Germany",+49 941 54200,Beer garden,4.6,600.0,49.0197708,12.0858065,ChIJxSgekavBn0cRz8CIURDt4vI,http://www.biergarten-kreuzschaenke.de/,yes,"Wednesday: 5–10PM, Thursday: 5–10PM, Friday: 5–11PM, Saturday: 5–11PM, Sunday: Closed, Monday: Closed, Tuesday: 5–10PM",Innenstadt,Kreuzgasse 25,Kreuzgasse 25,Regensburg,93047.0,,DE,https://lh5.googleusercontent.com/p/AF1QipN6RGEUTbuBTZGN1TVlJRr6PRnrtL8xYv2XnU0K=w114-h86-k-no,restaurants Regensburg,Bayern,WIRTSHAUS KREUZSCHÄNKE - WALTER BURIC,0.3783783783783784
ChIJI8w__mTXnUcRq3g4luuvMlE,info@wirtshaus-lorber.de,https://wirtshaus-lorber.de/,Wirtshaus Lorber Familie Kaspar,"Gautinger Str. 12, 82061 Neuried, Germany",+49 89 751007,"Bavarian restaurant, Beer garden, German restaurant",4.6,448.0,48.09252,11.463739599999998,ChIJI8w__mTXnUcRq3g4luuvMlE,https://wirtshaus-lorber.de/,yes,"Saturday: 11:30AM–3PM, Sunday: 11AM–10PM, Monday: Closed, Tuesday: 11AM–3PM, Wednesday: 11AM–3PM, Thursday: 11AM–3PM, Friday: 11AM–3PM",,Gautinger Str. 12,Gautinger Str. 12,Neuried,82061.0,,DE,https://lh5.googleusercontent.com/p/AF1QipNs5KUrGE6Zg3_ePYJB4Y5NocAjaZ_BbG4pHOpz=w152-h86-k-no,"restaurants,",Bayern,WIRTSHAUS LORBER FAMILIE KASPAR,0.509090909090909
ChIJqaqacDSQokcR9VyGqZBn09M,kontakt@wirtshaus-laemmle.de,http://www.wirtshaus-laemmle.de/,Wirtshaus Lämmle,"Marienpl. 5, 97070 Würzburg, Germany",+49 931 54748,Franconian restaurant,4.3,1447.0,49.7953389,9.9292972,ChIJqaqacDSQokcR9VyGqZBn09M,http://www.wirtshaus-laemmle.de/,yes,"Wednesday: 11AM–11PM, Thursday: 11AM–11PM, Friday: 11AM–11PM, Saturday: 11AM–11PM, Sunday: Closed, Monday: 11AM–11PM, Tuesday: 11AM–11PM",Altstadt,Marienpl. 5,Marienpl. 5,Würzburg,97070.0,,DE,https://lh5.googleusercontent.com/p/AF1QipPMwBSbkru-GWst8riUxi_t3g4UzMFKwQmS7mtS=w114-h86-k-no,restaurants Würzburg,Bayern,WIRTSHAUS LÄMMLE,0.5454545454545454
ChIJvxjJxcnVoUcRmV5sjQEUIk8,info@wirtshaus-michl.de,http://www.wirtshaus-michl.de/,Wirtshaus Michl,"Dietersberg 2, 92278 Illschwang, Germany",+49 9666 224,Inn,4.7,115.0,49.45452,11.74562,ChIJvxjJxcnVoUcRmV5sjQEUIk8,http://www.wirtshaus-michl.de/,yes,,,Dietersberg 2,Dietersberg 2,Illschwang,92278.0,,DE,https://lh5.googleusercontent.com/p/AF1QipPmsJMvvDQo0PzWuB866gYEsJI-_Ev6rdUwQc2q=w86-h114-k-no,"restaurants,",Bayern,WIRTSHAUS MICHL,0.631578947368421
ChIJj_wK-M4LokcRFIl2bjFS7IY,info@wirtshaus-scharfes-eck.de,https://wirtshaus-scharfes-eck.de/,Wirtshaus Scharfes Eck,"Marktpl. 1, 91413 Neustadt an der Aisch, Germany",+49 9161 6202202,"Gastropub, German restaurant",4.5,765.0,49.580116600000004,10.6085336,ChIJj_wK-M4LokcRFIl2bjFS7IY,https://wirtshaus-scharfes-eck.de/,no,"Saturday: 9:30AM–11PM, Sunday: 9:30AM–11PM, Monday: 9:30AM–11PM, Tuesday: 9:30AM–11PM, Wednesday: Closed, Thursday: 9:30AM–11PM, Friday: 9:30AM–11PM",,Marktpl. 1,Marktpl. 1,Neustadt an der Aisch,91413.0,,DE,https://lh5.googleusercontent.com/p/AF1QipNy6yY_jhW-NJUfcxTDa1H_BOLUrXLng9dH2kWq=w114-h86-k-no,"restaurants,",Bayern,WIRTSHAUS SCHARFES ECK,0.6538461538461539
ChIJ7wNNWjBhmUcRwRO2uGSa1GA,henry.glinka@yahoo.de,https://wirtshaussilberwald.eatbu.com/,Wirtshaus Silberwald,"Illerholzweg 30, 89231 Neu-Ulm, Germany",+49 731 81776,"Restaurant, Beer garden, Caterer, Swabian restaurant",4.3,655.0,48.355709600000004,10.0034991,ChIJ7wNNWjBhmUcRwRO2uGSa1GA,https://wirtshaussilberwald.eatbu.com/,yes,"Saturday: 11AM–11PM, Sunday: 11AM–11PM, Monday: 11AM–11PM, Tuesday: 11AM–11PM, Wednesday: 11AM–11PM, Thursday: 11AM–11PM, Friday: 11AM–11PM",,Illerholzweg 30,Illerholzweg 30,Neu-Ulm,89231.0,,DE,https://lh5.googleusercontent.com/p/AF1QipO3syMeI1onMGqLjPADneDAfvLU3bEZFc1SujKo=w86-h86-k-no-pi-0-ya204.73215-ro0-fo100,"restaurants,",Bayern,WIRTSHAUS SILBERWALD,0.24390243902439024
ChIJud2R4z_JnUcRhNXVECN1-bg,tutzingerkeller@aol.com,http://tutzingerkeller.com/,Wirtshaus Tutzinger Keller,"Schönmoosweg 5, 82327 Tutzing, Germany",+49 8158 8027,Restaurant,4.6,282.0,47.90438620000001,11.271809900000001,ChIJud2R4z_JnUcRhNXVECN1-bg,http://tutzingerkeller.com/,yes,"Wednesday: 4–11PM, Thursday: 4–11PM, Friday: 4–11PM, Saturday: 4–11PM, Sunday: 4–11PM, Monday: Closed, Tuesday: Closed",,Schönmoosweg 5,Schönmoosweg 5,Tutzing,82327.0,,DE,https://lh5.googleusercontent.com/p/AF1QipO1z_5CLIynnx3qglHxaVZibfsgM_FQNOM5kyeK=w114-h86-k-no,"restaurants,",Bayern,WIRTSHAUS TUTZINGER KELLER,0.5714285714285714
ChIJV6b0qIPtm0cR_mnX0suf6VM,info@wiesenbraeu.com,http://www.wiesenbraeu.com/,Wirtshaus Wiesenbräu,"Am Weiherhaus 7, 87740 Buxheim, Germany",+49 8331 69627,Restaurant,4.2,245.0,47.99392279999999,10.134768699999999,ChIJV6b0qIPtm0cR_mnX0suf6VM,http://www.wiesenbraeu.com/,yes,"Wednesday: 5–11PM, Thursday: 5–11PM, Friday: 5–11PM, Saturday: 5–11PM, Sunday: 11AM–11PM, Monday: Closed, Tuesday: 5–11PM",Weiherhaus,Am Weiherhaus 7,Am Weiherhaus 7,Buxheim,87740.0,,DE,https://lh5.googleusercontent.com/p/AF1QipPUZ5woUDUDu3pn8b3vbtK1phZ_NHR3iDr6zAZk=w114-h86-k-no,"restaurants,",Bayern,WIRTSHAUS WIESENBRÄU,0.45
